account_id,type,amount_credit,trans_count,loan_id,amount_loan,duration,payments,status_loan,year,month,day,fulldate,location,purpose_loan,balance_last,diff_date
A00000389,Credit,484856.0,149,,,,,,,,,,,,21078.8,1951
A00000390,Credit,2317028.7,126,,,,,,,,,,,,109621.4,1049
A00000391,Credit,414719.3,217,,,,,,,,,,,,18672.1,1846
A00000392,Credit,473054.5,69,,,,,,,,,,,,55644.0,900
A00000393,Credit,1273059.3,96,,,,,,,,,,,,32521.9,1426
A00000395,Credit,1666765.5,140,,,,,,,,,,,,23296.1,2120
A00000396,Credit,1761080.7,140,,,,,,,,,,,,54056.3,2124
A00000397,Credit,36021.7,67,,,,,,,,,,,,105470.8,1892
A00000398,Credit,1074.0,12,,,,,,,,,,,,14158.5,433
A00000399,Credit,903845.5,67,,,,,,,,,,,,28017.5,830
A00000400,Credit,1000167.1,135,,,,,,,,,,,,51762.6,1993
A00000401,Credit,1003982.2,145,,,,,,,,,,,,37755.2,2173
A00000402,Credit,336067.0,32,,,,,,,,,,,,34597.7,473
A00000403,Credit,12511.5,63,,,,,,,,,,,,79049.8,1981
A00000404,Credit,34173.4,50,,,,,,,,,,,,74016.9,1343
A00000405,Credit,796750.5,52,,,,,,,,,,,,13828.2,658
A00000406,Credit,2441.5,29,,,,,,,,,,,,15167.7,849
A00000407,Credit,397027.6,44,,,,,,,,,,,,47334.7,622
A00000408,Credit,978404.8,137,,,,,,,,,,,,84848.5,1989
A00000409,Credit,354316.8,67,,,,,,,,,,,,41191.6,933
A00000410,Credit,2044.1,23,,,,,,,,,,,,17850.5,807
A00000411,Credit,1455901.8,147,,,,,,,,,,,,69204.0,2155
A00000412,Credit,1147991.1,90,,,,,,,,,,,,63576.5,1075
A00000413,Credit,2087.6,28,,,,,,,,,,,,17501.2,905
A00000414,Credit,696501.8,73,,,,,,,,,,,,65463.5,1067
A00000415,Credit,1032145.9,150,,,,,,,,,,,,37876.3,2129
A00000416,Credit,2382.3,25,,,,,,,,,,,,24770.5,872
A00000417,Credit,1241508.5,86,,,,,,,,,,,,12244.2,1069
A00000418,Credit,919301.3,82,,,,,,,,,,,,33474.0,1222
A00000419,Credit,366780.2,143,,,,,,,,,,,,26547.5,1893
A00000420,Credit,538029.2,90,,,,,,,,,,,,78698.2,1223
A00000421,Credit,126199.1,28,,,,,,,,,,,,20743.1,399
A00000422,Credit,8572.3,52,,,,,,,,,,,,76669.9,1585
A00000423,Credit,5435.6,66,,,,,,,,,,,,21518.0,2104
A00000424,Credit,568918.9,46,,,,,,,,,,,,53192.5,682
A00000425,Credit,534759.9,170,,,,,,,,,,,,32019.7,2113
A00000426,Credit,1568235.8,150,L00005060,252060.0,60.0,4201.0,D,2014.0,7.0,19.0,2014-07-19,70.0,home,29030.2,1858
A00000427,Credit,1348334.9,112,,,,,,,,,,,,86880.0,1621
A00000428,Credit,9925.2,69,,,,,,,,,,,,55801.0,2133
A00000429,Credit,809099.7,82,,,,,,,,,,,,66379.0,1215
A00000430,Credit,79737.4,62,,,,,,,,,,,,64436.8,1200
A00000431,Credit,528958.6,54,,,,,,,,,,,,37674.5,786
A00000432,Credit,528151.9,138,,,,,,,,,,,,26161.3,2024
A00000433,Credit,356465.5,99,,,,,,,,,,,,17480.8,2004
A00000434,Credit,290953.3,50,,,,,,,,,,,,31118.8,737
A00000435,Credit,7123.7,68,,,,,,,,,,,,27135.0,2183
A00000436,Credit,260488.9,60,,,,,,,,,,,,15145.2,876
A00000437,Credit,1596023.3,134,,,,,,,,,,,,83553.3,1854
A00000438,Credit,122022.6,19,,,,,,,,,,,,19522.5,540
A00000439,Credit,218424.4,82,,,,,,,,,,,,28765.4,990
A00000440,Credit,438834.9,52,L00005061,84288.0,48.0,1756.0,C,2018.0,3.0,13.0,2018-03-13,70.0,home,59978.4,739
A00000441,Credit,76551.4,69,,,,,,,,,,,,107550.4,1840
A00000442,Credit,429482.3,35,L00005063,357840.0,48.0,7455.0,D,2017.0,7.0,10.0,2017-07-10,70.0,home,54377.0,641
A00000443,Credit,6674.1,68,,,,,,,,,,,,22230.4,2163
A00000444,Credit,276141.6,77,,,,,,,,,,,,46784.0,966
A00000445,Credit,21251.0,70,,,,,,,,,,,,27579.9,1981
A00000446,Credit,1740766.7,133,,,,,,,,,,,,49493.9,2025
A00000447,Credit,636810.8,57,,,,,,,,,,,,83312.7,869
A00000449,Credit,4259.4,46,,,,,,,,,,,,14879.5,1500
A00000450,Credit,2616.9,28,,,,,,,,,,,,16112.0,947
A00000451,Credit,70483.0,74,,,,,,,,,,,,16783.4,1680
A00000452,Credit,1297866.3,87,,,,,,,,,,,,76221.4,1128
A00000453,Credit,538820.7,42,,,,,,,,,,,,86609.6,616
A00000454,Credit,472784.9,109,,,,,,,,,,,,31677.1,1334
A00000455,Credit,624346.7,96,,,,,,,,,,,,30696.3,1348
A00000456,Credit,19261.8,72,,,,,,,,,,,,65872.0,2170
A00000458,Credit,779372.6,87,,,,,,,,,,,,62964.2,1294
A00000459,Credit,45800.0,22,,,,,,,,,,,,8100.0,1500
A00000460,Credit,6112.7,54,,,,,,,,,,,,43381.7,1718
A00000461,Credit,11621.7,68,,,,,,,,,,,,74262.1,2142
A00000462,Credit,1401882.8,126,,,,,,,,,,,,44964.7,1877
A00000463,Credit,1119745.1,90,,,,,,,,,,,,105340.2,1333
A00000464,Credit,1620.9,16,,,,,,,,,,,,16787.5,582
A00000465,Credit,79591.6,97,,,,,,,,,,,,20582.5,2156
A00000466,Credit,77200.0,25,,,,,,,,,,,,60700.0,1020
A00000467,Credit,764957.4,144,,,,,,,,,,,,36254.1,1924
A00000468,Credit,830433.1,68,,,,,,,,,,,,86492.1,1017
A00000469,Credit,95622.4,39,,,,,,,,,,,,14623.2,535
A00000470,Credit,552544.1,134,,,,,,,,,,,,34656.7,1744
A00000471,Credit,500143.8,99,,,,,,,,,,,,49866.6,1303
A00000472,Credit,8641.0,28,L00005072,196800.0,24.0,8200.0,D,2017.0,4.0,28.0,2017-04-28,64.0,home,30746.9,811
A00000473,Credit,341116.9,54,,,,,,,,,,,,29040.2,802
A00000474,Credit,55431.7,54,,,,,,,,,,,,35171.2,1121
A00000475,Credit,1184.9,16,,,,,,,,,,,,12401.2,599
A00000476,Credit,36700.0,10,,,,,,,,,,,,24000.0,600
A00000477,Credit,1275213.6,144,,,,,,,,,,,,43753.7,2166
A00000478,Credit,1374839.9,108,,,,,,,,,,,,92283.0,1629
A00000479,Credit,2816.1,34,,,,,,,,,,,,10905.8,1152
A00000480,Credit,611948.9,47,,,,,,,,,,,,30653.1,709
A00000481,Credit,5656.8,30,,,,,,,,,,,,58035.3,982
A00000483,Credit,1766.4,14,,,,,,,,,,,,12908.2,534
A00000484,Credit,498548.3,99,,,,,,,,,,,,24454.1,1441
A00000485,Credit,2813244.1,195,,,,,,,,,,,,79053.2,2187
A00000486,Credit,321524.3,99,,,,,,,,,,,,105292.3,1136
A00000487,Credit,996150.6,84,,,,,,,,,,,,103152.0,1143
A00000488,Credit,63700.0,23,,,,,,,,,,,,50500.0,900
A00000489,Credit,1205294.3,137,,,,,,,,,,,,43313.2,2054
A00000490,Credit,2878.2,40,,,,,,,,,,,,15084.1,1318
A00000491,Credit,687632.9,63,,,,,,,,,,,,52013.3,963
A00000492,Credit,412576.5,135,,,,,,,,,,,,16669.2,1908
A00000493,Credit,1078480.2,116,,,,,,,,,,,,35060.9,1731
A00000494,Credit,2186185.0,162,,,,,,,,,,,,64171.4,2121
A00000496,Credit,523118.8,173,,,,,,,,,,,,36817.4,2134
A00000497,Credit,1610173.9,138,,,,,,,,,,,,46573.9,2086
A00000498,Credit,1476144.8,130,,,,,,,,,,,,100026.8,1866
A00000500,Credit,1027704.7,75,,,,,,,,,,,,20999.2,978
A00000501,Credit,1341359.7,95,L00005082,262980.0,60.0,4383.0,C,2016.0,10.0,24.0,2016-10-24,64.0,home,81774.5,1167
A00000502,Credit,29088.3,22,,,,,,,,,,,,32942.7,444
A00000503,Credit,469399.39999999997,60,,,,,,,,,,,,51548.6,875
A00000504,Credit,7889.6,65,,,,,,,,,,,,27321.3,2080
A00000505,Credit,1502.5,21,,,,,,,,,,,,17380.9,745
A00000506,Credit,550490.2,63,,,,,,,,,,,,54990.1,906
A00000507,Credit,203550.8,63,,,,,,,,,,,,-9154.7,927
A00000508,Credit,29314.8,39,,,,,,,,,,,,22617.7,772
A00000509,Credit,279563.4,34,,,,,,,,,,,,43602.6,504
A00000510,Credit,1681014.9,136,,,,,,,,,,,,68545.0,2038
A00000511,Credit,472518.6,49,,,,,,,,,,,,25868.0,781
A00000512,Credit,551282.2,48,,,,,,,,,,,,69237.1,716
A00000513,Credit,390194.2,66,,,,,,,,,,,,67934.0,770
A00000514,Credit,447112.3,68,,,,,,,,,,,,34083.4,1006
A00000515,Credit,3192.2,48,,,,,,,,,,,,20831.0,1421
A00000516,Credit,4534.2,36,,,,,,,,,,,,30155.1,1057
A00000517,Credit,1655627.8,129,,,,,,,,,,,,88375.3,1926
A00000518,Credit,4471.2,48,,,,,,,,,,,,18249.4,1574
A00000519,Credit,6558.1,59,,,,,,,,,,,,26447.2,1875
A00000520,Credit,6581.3,63,,,,,,,,,,,,33910.9,1883
A00000521,Credit,2635053.5,135,,,,,,,,,,,,82609.7,1180
A00000522,Credit,436402.8,77,,,,,,,,,,,,26586.2,1107
A00000523,Credit,847264.7,132,,,,,,,,,,,,70703.0,1968
A00000524,Credit,1195045.6,114,,,,,,,,,,,,92232.8,1703
A00000525,Credit,954622.0,77,L00005086,210384.0,48.0,4383.0,C,2017.0,7.0,16.0,2017-07-16,64.0,home,98722.9,1016
A00000526,Credit,518945.8,62,,,,,,,,,,,,33899.3,898
A00000528,Credit,1703.4,21,,,,,,,,,,,,20618.0,731
A00000529,Credit,128885.4,41,,,,,,,,,,,,33116.9,500
A00000530,Credit,6654.7,27,,,,,,,,,,,,32985.6,772
A00000531,Credit,4350.1,37,,,,,,,,,,,,33664.9,1231
A00000532,Credit,1703323.2,104,,,,,,,,,,,,74357.9,1216
A00000533,Credit,388635.8,94,,,,,,,,,,,,29352.3,1334
A00000534,Credit,305976.0,41,,,,,,,,,,,,47877.4,584
A00000535,Credit,1249739.0,111,,,,,,,,,,,,40388.1,1682
A00000536,Credit,2866.6,23,,,,,,,,,,,,26370.8,809
A00000537,Credit,4087.3,25,,,,,,,,,,,,67147.9,722
A00000538,Credit,4588.3,56,,,,,,,,,,,,24043.2,1668
A00000539,Credit,2053694.5,155,,,,,,,,,,,,7898.0,2144
A00000540,Credit,588137.2,206,,,,,,,,,,,,23311.1,1902
A00000541,Credit,1407444.3,131,,,,,,,,,,,,20178.9,1967
A00000542,Credit,5503.5,63,,,,,,,,,,,,18331.1,1886
A00000543,Credit,45184.4,73,,,,,,,,,,,,16393.5,1703
A00000544,Credit,80416.3,56,L00005088,91152.0,24.0,3798.0,A,2016.0,8.0,22.0,2016-08-22,64.0,home,111235.6,1326
A00000545,Credit,787619.4,128,,,,,,,,,,,,85459.6,1863
A00000546,Credit,2592.5,22,,,,,,,,,,,,13920.4,768
A00000547,Credit,1677.2,14,,,,,,,,,,,,17442.9,522
A00000548,Credit,5454.0,56,,,,,,,,,,,,16686.1,1668
A00000549,Credit,391220.8,52,,,,,,,,,,,,33524.5,764
A00000550,Credit,1095.0,12,,,,,,,,,,,,18282.5,440
A00000551,Credit,383931.8,156,,,,,,,,,,,,41511.4,2064
A00000552,Credit,5965.1,61,,,,,,,,,,,,16303.3,1959
A00000553,Credit,274269.1,158,,,,,,,,,,,,41620.2,1304
A00000554,Credit,235348.4,122,,,,,,,,,,,,24666.5,1070
A00000555,Credit,1664896.0,135,,,,,,,,,,,,23503.5,2056
A00000556,Credit,367701.7,38,,,,,,,,,,,,55971.7,553
A00000557,Credit,3056.9,34,,,,,,,,,,,,19494.7,1131
A00000558,Credit,323510.4,74,,,,,,,,,,,,47064.2,929
A00000559,Credit,6249.9,71,,,,,,,,,,,,26785.5,2127
A00000560,Credit,454595.4,94,,,,,,,,,,,,29596.5,1229
A00000561,Credit,2519.9,21,,,,,,,,,,,,24938.3,749
A00000562,Credit,672137.0,240,,,,,,,,,,,,65208.4,2135
A00000563,Credit,687762.3,144,,,,,,,,,,,,18940.6,1983
A00000564,Credit,249368.2,24,,,,,,,,,,,,32410.0,373
A00000565,Credit,4951.5,34,,,,,,,,,,,,42415.0,1132
A00000566,Credit,728241.8,41,,,,,,,,,,,,69513.4,413
A00000567,Credit,230295.5,92,,,,,,,,,,,,53180.5,925
A00000568,Credit,614289.7,93,,,,,,,,,,,,65405.4,1374
A00000569,Credit,46532.4,42,,,,,,,,,,,,21400.0,821
A00000570,Credit,267491.9,54,,,,,,,,,,,,17066.6,777
A00000571,Credit,2053.3,26,,,,,,,,,,,,25574.8,898
A00000572,Credit,1248667.4,118,,,,,,,,,,,,78296.3,1740
A00000573,Credit,446821.0,44,,,,,,,,,,,,44704.0,897
A00000574,Credit,84469.5,73,,,,,,,,,,,,103231.2,1980
A00000575,Credit,575856.9,120,,,,,,,,,,,,28892.3,1710
A00000576,Credit,8681.1,73,,,,,,,,,,,,35550.7,2190
A00000577,Credit,675155.5,110,,,,,,,,,,,,80483.7,1563
A00000578,Credit,5972.7,23,,,,,,,,,,,,36469.5,650
A00000579,Credit,95708.5,29,,,,,,,,,,,,28289.2,380
A00000580,Credit,304910.3,72,,,,,,,,,,,,29863.3,955
A00000581,Credit,3691.8,23,,,,,,,,,,,,51693.1,809
A00000582,Credit,4502.3,54,,,,,,,,,,,,21257.0,1609
A00000584,Credit,15572.7,33,,,,,,,,,,,,15068.3,900
A00000585,Credit,35962.7,13,,,,,,,,,,,,16162.6,450
A00000586,Credit,329371.5,111,,,,,,,,,,,,22608.3,1386
A00000587,Credit,52300.0,20,,,,,,,,,,,,33900.0,900
A00000588,Credit,609705.5,154,,,,,,,,,,,,21073.9,2118
A00000589,Credit,456089.8,42,,,,,,,,,,,,50874.8,614
A00000590,Credit,459750.3,70,,,,,,,,,,,,59026.9,1041
A00000591,Credit,1557.5,13,,,,,,,,,,,,22752.9,506
A00000592,Credit,1927.7,22,,,,,,,,,,,,19350.3,734
A00000593,Credit,454217.3,61,,,,,,,,,,,,69167.0,898
A00000594,Credit,4110.3,50,,,,,,,,,,,,23726.9,1483
A00000595,Credit,1013963.5,65,,,,,,,,,,,,87580.5,740
A00000596,Credit,1072312.4,112,,,,,,,,,,,,87915.1,1540
A00000597,Credit,1305995.1,122,,,,,,,,,,,,18332.0,1852
A00000598,Credit,316436.1,54,,,,,,,,,,,,60389.9,691
A00000599,Credit,330533.4,52,,,,,,,,,,,,25876.3,757
A00000600,Credit,403265.8,46,,,,,,,,,,,,47360.1,658
A00000601,Credit,4727.7,66,,,,,,,,,,,,16456.1,1975
A00000602,Credit,214753.3,81,,,,,,,,,,,,18577.1,1161
A00000603,Credit,439571.4,67,,,,,,,,,,,,64165.6,933
A00000604,Credit,578729.9,125,,,,,,,,,,,,47512.1,1861
A00000605,Credit,266270.5,48,,,,,,,,,,,,25443.6,695
A00000606,Credit,362021.4,30,,,,,,,,,,,,71379.8,422
A00000607,Credit,3473.9,43,,,,,,,,,,,,14757.3,1413
A00000608,Credit,3616.3,42,,,,,,,,,,,,23776.8,1375
A00000609,Credit,5076.4,52,,,,,,,,,,,,26136.4,1691
A00000610,Credit,25096.3,56,,,,,,,,,,,,98511.7,1603
A00000611,Credit,1651.9,14,,,,,,,,,,,,13947.5,528
A00000612,Credit,1903.0,28,,,,,,,,,,,,18165.5,948
A00000613,Credit,11766.5,30,,,,,,,,,,,,37736.5,873
A00000614,Credit,2154.3,20,,,,,,,,,,,,39286.6,572
A00000615,Credit,3267.6,34,,,,,,,,,,,,25286.8,996
A00000616,Credit,7084.0,60,,,,,,,,,,,,28890.6,1904
A00000617,Credit,9653.800000000001,31,,,,,,,,,,,,15177.1,860
A00000618,Credit,741576.7,55,,,,,,,,,,,,33629.3,820
A00000619,Credit,1102762.4,98,,,,,,,,,,,,38376.1,1209
A00000620,Credit,47700.0,19,,,,,,,,,,,,12100.0,1020
A00000621,Credit,841109.3,63,,,,,,,,,,,,51366.4,943
A00000622,Credit,479624.0,38,,,,,,,,,,,,59770.1,557
A00000623,Credit,5506.2,66,,,,,,,,,,,,16663.4,2108
A00000624,Credit,2840572.5,176,,,,,,,,,,,,37450.6,1907
A00000625,Credit,1630838.5,96,,,,,,,,,,,,79512.4,1268
A00000626,Credit,538862.4,166,,,,,,,,,,,,34601.5,1876
A00000627,Credit,1744595.6,145,,,,,,,,,,,,100083.2,2155
A00000628,Credit,361729.5,146,,,,,,,,,,,,28718.4,1823
A00000629,Credit,3916.9,50,,,,,,,,,,,,27162.8,1620
A00000630,Credit,38890.0,79,,,,,,,,,,,,32450.3,2011
A00000631,Credit,54159.4,53,,,,,,,,,,,,42364.6,1011
A00000632,Credit,2446.5,28,,,,,,,,,,,,21046.9,961
A00000633,Credit,3193.2,38,,,,,,,,,,,,19094.0,1121
A00000635,Credit,1776117.2,119,,,,,,,,,,,,7481.8,1593
A00000636,Credit,1996.2,17,,,,,,,,,,,,14151.0,616
A00000637,Credit,27865.5,35,,,,,,,,,,,,15623.5,856
A00000638,Credit,795931.0,86,,,,,,,,,,,,26274.4,1282
A00000639,Credit,1454.0,15,,,,,,,,,,,,24194.5,423
A00000640,Credit,8085.8,68,,,,,,,,,,,,36166.3,2038
A00000641,Credit,485101.2,38,,,,,,,,,,,,46511.3,557
A00000643,Credit,121965.8,31,,,,,,,,,,,,35954.2,429
A00000644,Credit,925.6,15,,,,,,,,,,,,15781.9,420
A00000645,Credit,926559.7,55,,,,,,,,,,,,90536.6,497
A00000646,Credit,379152.7,78,,,,,,,,,,,,19443.7,1090
A00000647,Credit,298017.8,42,,,,,,,,,,,,40438.6,612
A00000648,Credit,1343946.8,139,,,,,,,,,,,,109049.0,1878
A00000649,Credit,2016786.2,134,,,,,,,,,,,,52133.4,1689
A00000650,Credit,5818.0,45,,,,,,,,,,,,27458.4,1433
A00000651,Credit,1355007.1,124,,,,,,,,,,,,44213.1,1859
A00000652,Credit,1143576.3,159,,,,,,,,,,,,68449.9,2186
A00000653,Credit,270980.6,34,,,,,,,,,,,,30612.8,499
A00000654,Credit,6457.4,48,,,,,,,,,,,,44405.1,1537
A00000655,Credit,1789806.1,139,,,,,,,,,,,,59520.2,2108
A00000656,Credit,423724.6,60,,,,,,,,,,,,50477.8,865
A00000657,Credit,461061.5,176,,,,,,,,,,,,62299.2,1971
A00000658,Credit,3520.2,37,,,,,,,,,,,,28794.8,1086
A00000659,Credit,40651.6,35,,,,,,,,,,,,22328.0,747
A00000660,Credit,651382.6,78,,,,,,,,,,,,79330.4,1076
A00000662,Credit,315357.7,116,,,,,,,,,,,,18086.3,1627
A00000664,Credit,2087.5,21,,,,,,,,,,,,22555.8,753
A00000665,Credit,453120.5,97,,,,,,,,,,,,86745.2,1215
A00000666,Credit,577028.5,78,L00005103,12540.0,12.0,1045.0,A,2017.0,11.0,28.0,2017-11-28,64.0,debt_consolidation,81135.7,1021
A00000669,Credit,2522.3,32,,,,,,,,,,,,19304.6,937
A00000671,Credit,88466.1,33,,,,,,,,,,,,12234.7,428
A00000672,Credit,47500.0,13,,,,,,,,,,,,37000.0,510
A00000673,Credit,225871.4,29,,,,,,,,,,,,40046.5,388
A00000674,Credit,3970.8,41,,,,,,,,,,,,17011.5,1216
A00000675,Credit,527454.1,106,L00005110,102240.0,60.0,1704.0,C,2017.0,4.0,1.0,2017-04-01,64.0,home,66956.4,1246
A00000676,Credit,272752.6,98,,,,,,,,,,,,42481.1,1196
A00000677,Credit,367079.0,32,,,,,,,,,,,,46933.0,474
A00000678,Credit,532229.4,133,,,,,,,,,,,,12492.5,1910
A00000679,Credit,317837.2,37,,,,,,,,,,,,60322.0,537
A00000680,Credit,279247.0,37,,,,,,,,,,,,32282.9,531
A00000682,Credit,1821.9,20,,,,,,,,,,,,20930.5,571
A00000683,Credit,737848.9,60,,,,,,,,,,,,44108.4,892
A00000684,Credit,1809.8,29,,,,,,,,,,,,16322.0,963
A00000685,Credit,1447160.0,101,,,,,,,,,,,,81564.8,1457
A00000686,Credit,817249.2,147,,,,,,,,,,,,25296.3,2097
A00000687,Credit,437421.3,65,,,,,,,,,,,,19989.6,942
A00000688,Credit,48975.9,85,,,,,,,,,,,,16818.8,1862
A00000689,Credit,1242498.4,83,,,,,,,,,,,,47242.4,981
A00000690,Credit,605245.9,62,,,,,,,,,,,,45055.2,903
A00000691,Credit,199357.4,71,,,,,,,,,,,,22455.7,1044
A00000692,Credit,534160.3,56,,,,,,,,,,,,13089.8,820
A00000693,Credit,1056212.5,113,,,,,,,,,,,,18206.5,1669
A00000694,Credit,3758.9,29,,,,,,,,,,,,42168.9,848
A00000695,Credit,814394.4,66,,,,,,,,,,,,16752.2,984
A00000696,Credit,2478.7,12,,,,,,,,,,,,56102.8,417
A00000697,Credit,1699833.6,143,,,,,,,,,,,,99804.2,2137
A00000698,Credit,465722.4,58,,,,,,,,,,,,52206.8,823
A00000699,Credit,2499974.2,170,,,,,,,,,,,,113340.0,1931
A00000700,Credit,337058.4,137,,,,,,,,,,,,51082.0,1674
A00000701,Credit,452777.8,193,,,,,,,,,,,,44007.7,2032
A00000702,Credit,4577.1,63,,,,,,,,,,,,17120.2,2017
A00000703,Credit,28034.5,19,,,,,,,,,,,,35288.1,375
A00000704,Credit,1378285.0,146,,,,,,,,,,,,81680.3,2190
A00000705,Credit,134246.7,41,,,,,,,,,,,,18939.4,535
A00000706,Credit,641988.9,64,,,,,,,,,,,,50774.8,948
A00000708,Credit,39800.0,15,,,,,,,,,,,,8800.0,960
A00000709,Credit,1463642.0,119,,,,,,,,,,,,58407.6,1620
A00000710,Credit,4013.5,53,,,,,,,,,,,,25246.9,1581
A00000711,Credit,656357.8,119,,,,,,,,,,,,36195.0,1639
A00000712,Credit,1166283.9,65,,,,,,,,,,,,81851.5,760
A00000713,Credit,1568.6,24,,,,,,,,,,,,12579.6,807
A00000714,Credit,2244.0,27,,,,,,,,,,,,14377.2,787
A00000715,Credit,497590.4,58,,,,,,,,,,,,33842.2,875
A00000716,Credit,1100912.6,103,,,,,,,,,,,,67140.9,1558
A00000717,Credit,1522637.6,139,,,,,,,,,,,,24374.9,2077
A00000718,Credit,1413014.4,90,L00005117,76944.0,12.0,6412.0,A,2017.0,8.0,20.0,2017-08-20,64.0,home,43652.8,1033
A00000719,Credit,97900.9,99,,,,,,,,,,,,60812.6,1836
A00000720,Credit,291655.8,94,,,,,,,,,,,,14918.1,1260
A00000721,Credit,5790.8,61,,,,,,,,,,,,23660.7,1950
A00000722,Credit,467443.1,40,,,,,,,,,,,,13305.0,606
A00000725,Credit,37712.3,45,,,,,,,,,,,,36195.3,906
A00000726,Credit,388342.7,135,,,,,,,,,,,,20364.0,1792
A00000727,Credit,34000.0,9,,,,,,,,,,,,32600.0,330
A00000728,Credit,339969.6,81,,,,,,,,,,,,21518.0,1129
A00000729,Credit,2367.8,19,,,,,,,,,,,,23351.4,684
A00000730,Credit,2880756.9,178,,,,,,,,,,,,82695.1,1951
A00000731,Credit,3099.9,43,,,,,,,,,,,,17135.7,1269
A00000732,Credit,580455.1,63,,,,,,,,,,,,37772.3,937
A00000733,Credit,2010457.1,119,,,,,,,,,,,,84400.0,1324
A00000734,Credit,2425.3,34,,,,,,,,,,,,17542.1,997
A00000735,Credit,1586.8,12,,,,,,,,,,,,30180.7,470
A00000736,Credit,1260.2,14,,,,,,,,,,,,23074.3,389
A00000737,Credit,6284.6,62,,,,,,,,,,,,22501.4,1849
A00000738,Credit,1689856.2,134,,,,,,,,,,,,63939.3,2019
A00000739,Credit,858460.6,68,,,,,,,,,,,,57079.6,1018
A00000740,Credit,71032.4,77,,,,,,,,,,,,22730.5,1680
A00000741,Credit,522033.7,163,,,,,,,,,,,,56589.1,1631
A00000742,Credit,5332.0,56,,,,,,,,,,,,26828.4,1798
A00000743,Credit,6042.5,63,,,,,,,,,,,,24382.1,1882
A00000744,Credit,7214.7,71,,,,,,,,,,,,40280.0,2126
A00000745,Credit,2303.8,16,,,,,,,,,,,,25422.9,448
A00000746,Credit,4391.7,40,,,,,,,,,,,,34902.7,1331
A00000747,Credit,375355.6,167,,,,,,,,,,,,18199.5,1970
A00000748,Credit,884910.7,173,,,,,,,,,,,,95782.4,2093
A00000749,Credit,225169.19999999998,49,,,,,,,,,,,,30204.5,648
A00000750,Credit,1175316.3,133,,,,,,,,,,,,38884.1,1936
A00000751,Credit,6450.6,64,,,,,,,,,,,,19306.4,2059
A00000752,Credit,296475.2,48,,,,,,,,,,,,24719.1,720
A00000753,Credit,3345.0,27,,,,,,,,,,,,18569.0,869
A00000754,Credit,5003.5,40,,,,,,,,,,,,22084.9,1302
A00000755,Credit,413364.2,32,,,,,,,,,,,,67918.3,460
A00000756,Credit,98521.2,55,,,,,,,,,,,,87421.2,1410
A00000757,Credit,575937.5,140,,,,,,,,,,,,78011.2,1991
A00000758,Credit,34800.0,8,,,,,,,,,,,,26800.0,330
A00000759,Credit,142120.6,109,,,,,,,,,,,,107632.5,1978
A00000760,Credit,231883.2,40,,,,,,,,,,,,31748.8,586
A00000761,Credit,102430.2,73,,,,,,,,,,,,69228.8,1680
A00000762,Credit,3474.2,36,,,,,,,,,,,,14299.4,1170
A00000763,Credit,612672.2,111,,,,,,,,,,,,40756.2,1407
A00000764,Credit,7777.1,68,,,,,,,,,,,,21491.3,2183
A00000765,Credit,152797.9,65,,,,,,,,,,,,53355.7,741
A00000766,Credit,724523.5,70,,,,,,,,,,,,91544.9,984
A00000767,Credit,927310.6,92,,,,,,,,,,,,20407.6,1376
A00000768,Credit,121303.7,48,,,,,,,,,,,,38731.6,546
A00000770,Credit,292895.0,60,,,,,,,,,,,,46973.6,828
A00000771,Credit,766832.9,72,,,,,,,,,,,,35264.5,1074
A00000772,Credit,1867271.2,143,,,,,,,,,,,,72717.1,2170
A00000773,Credit,974543.9,145,,,,,,,,,,,,65644.4,2021
A00000774,Credit,530668.1,233,,,,,,,,,,,,64833.4,2032
A00000775,Credit,1068561.2,99,,,,,,,,,,,,85125.2,1474
A00000776,Credit,669866.6,63,,,,,,,,,,,,90022.8,957
A00000777,Credit,662914.7,37,,,,,,,,,,,,70547.3,368
A00000778,Credit,57400.0,18,,,,,,,,,,,,37000.0,780
A00000779,Credit,487358.8,58,,,,,,,,,,,,33603.0,870
A00000780,Credit,718296.9,66,,,,,,,,,,,,51302.4,979
A00000781,Credit,3327.1,43,,,,,,,,,,,,13526.1,1411
A00000782,Credit,386549.4,30,,,,,,,,,,,,53232.0,427
A00000783,Credit,2036.9,12,,,,,,,,,,,,26890.7,479
A00000784,Credit,1418570.5,115,,,,,,,,,,,,21655.8,1717
A00000785,Credit,13565.6,23,L00005124,156096.0,36.0,4336.0,C,2018.0,2.0,12.0,2018-02-12,64.0,home,45646.4,509
A00000786,Credit,773359.9,82,,,,,,,,,,,,66240.6,1237
A00000787,Credit,479957.6,134,,,,,,,,,,,,27392.4,1873
A00000788,Credit,3647.7,29,,,,,,,,,,,,30562.4,919
A00000789,Credit,307611.9,100,L00005125,73056.0,48.0,1522.0,C,2015.0,11.0,23.0,2015-11-23,64.0,home,20756.5,1424
A00000790,Credit,1899269.1,158,L00005126,208128.0,48.0,4336.0,B,2014.0,7.0,24.0,2014-07-24,64.0,home,29046.4,2060
A00000791,Credit,3089.7,33,,,,,,,,,,,,24632.9,1113
A00000792,Credit,21768.7,22,,,,,,,,,,,,18948.1,505
A00000793,Credit,7178.2,73,,,,,,,,,,,,19396.2,2188
A00000794,Credit,1950.6,17,,,,,,,,,,,,18041.7,616
