disp_id,client_id,account_id,type,age,state,city,district_id,sex,card_id,type_card,year,month,day,fulldate,type_trans,amount_credit,trans_count,loan_id,amount_loan,duration,payments,status_loan,year_trans,month_trans,day_trans,fulldate_trans,location,purpose_loan,balance_last,diff_date,is_has_loan,is_has_card
D00000180,C00000180,A00000150,Owner,18,CT,New Britain,73,Male,,,,,,,Credit,282080.8,130,,,,,,,,,,,,19767.4,1386,0,0
D00000181,C00000181,A00000151,Owner,32,NY,Yonkers,76,Male,,,,,,,Credit,373456.0,147,,,,,,,,,,,,24334.3,1942,0,0
D00000182,C00000182,A00000151,User,40,NY,Yonkers,76,Female,,,,,,,Credit,373456.0,147,,,,,,,,,,,,24334.3,1942,0,0
D00000183,C00000183,A00000152,Owner,21,NY,New York City,1,Female,,,,,,,Credit,210060.4,76,,,,,,,,,,,,18634.1,993,0,0
D00000184,C00000184,A00000152,User,27,NY,New York City,1,Male,,,,,,,Credit,210060.4,76,,,,,,,,,,,,18634.1,993,0,0
D00000185,C00000185,A00000153,Owner,45,NY,Syracuse,77,Male,,,,,,,Credit,14450.4,66,,,,,,,,,,,,22687.7,1929,0,0
D00000186,C00000186,A00000154,Owner,38,CA,San Diego,46,Female,,,,,,,Credit,843234.7,111,,,,,,,,,,,,92359.8,1654,0,0
D00000187,C00000187,A00000155,Owner,57,MA,Brockton,58,Male,,,,,,,Credit,241991.1,95,,,,,,,,,,,,19865.1,1150,0,0
D00000188,C00000188,A00000156,Owner,39,AZ,Phoenix,64,Male,,,,,,,Credit,1632.6,11,,,,,,,,,,,,16314.9,435,0,0
D00000189,C00000189,A00000157,Owner,80,TN,Nashville,11,Male,,,,,,,Credit,1910.0,19,,,,,,,,,,,,33957.1,643,0,0
D00000190,C00000190,A00000158,Owner,52,MS,Jackson,37,Female,,,,,,,Credit,1211329.8,91,,,,,,,,,,,,17265.4,1387,0,0
D00000191,C00000191,A00000158,User,45,MS,Jackson,37,Male,,,,,,,Credit,1211329.8,91,,,,,,,,,,,,17265.4,1387,0,0
D00000192,C00000192,A00000159,Owner,28,CA,Los Angeles,70,Male,V00000029,VISA Signature,2018.0,8.0,20.0,2018-08-20,Credit,537470.3,46,,,,,,,,,,,,94729.9,688,0,1
D00000193,C00000193,A00000160,Owner,37,NY,New York City,1,Male,,,,,,,Credit,948345.1,152,,,,,,,,,,,,48937.5,1944,0,0
D00000194,C00000194,A00000161,Owner,75,AK,Anchorage,28,Female,,,,,,,Credit,5267.9,55,,,,,,,,,,,,14836.9,1641,0,0
D00000195,C00000195,A00000162,Owner,80,IL,Chicago,74,Male,,,,,,,Credit,6508.4,61,,,,,,,,,,,,21628.6,1954,0,0
D00000196,C00000196,A00000162,User,72,IL,Chicago,74,Female,,,,,,,Credit,6508.4,61,,,,,,,,,,,,21628.6,1954,0,0
D00000197,C00000197,A00000163,Owner,66,ID,Boise,30,Male,,,,,,,Credit,8471.1,70,,,,,,,,,,,,37538.9,2164,0,0
D00000198,C00000198,A00000164,Owner,23,MA,Lynn,60,Male,,,,,,,Credit,157152.5,32,,,,,,,,,,,,32852.3,810,0,0
D00000199,C00000199,A00000165,Owner,76,NJ,Newark,29,Male,,,,,,,Credit,10038.3,68,,,,,,,,,,,,61584.7,2039,0,0
D00000200,C00000200,A00000165,User,72,NJ,Newark,29,Female,,,,,,,Credit,10038.3,68,,,,,,,,,,,,61584.7,2039,0,0
D00000201,C00000201,A00000166,Owner,69,WI,Milwaukee,17,Female,,,,,,,Credit,3155.4,25,,,,,,,,,,,,21661.5,863,0,0
D00000202,C00000202,A00000167,Owner,23,NJ,Newark,29,Female,V00000030,VISA Signature,2017.0,10.0,1.0,2017-10-01,Credit,1402463.3,83,,,,,,,,,,,,49339.2,1039,0,1
D00000203,C00000203,A00000168,Owner,37,IA,Des Moines,31,Male,,,,,,,Credit,4973.6,65,,,,,,,,,,,,15781.7,2074,0,0
D00000204,C00000204,A00000168,User,32,IA,Des Moines,31,Female,,,,,,,Credit,4973.6,65,,,,,,,,,,,,15781.7,2074,0,0
D00000205,C00000205,A00000169,Owner,57,NC,Charlotte,4,Female,,,,,,,Credit,560931.7,82,,,,,,,,,,,,67185.0,1190,0,0
D00000206,C00000206,A00000170,Owner,36,MA,Quincy,59,Female,,,,,,,Credit,568675.2,62,,,,,,,,,,,,56110.2,912,0,0
D00000207,C00000207,A00000171,Owner,67,CA,San Diego,46,Male,,,,,,,Credit,2752.7,32,,,,,,,,,,,,15593.7,936,0,0
D00000208,C00000208,A00000172,Owner,59,OK,Oklahoma City,13,Female,V00000031,VISA Signature,2018.0,10.0,21.0,2018-10-21,Credit,1573896.4,131,,,,,,,,,,,,64714.5,1949,0,1
D00000209,C00000209,A00000172,User,64,OK,Oklahoma City,13,Male,,,,,,,Credit,1573896.4,131,,,,,,,,,,,,64714.5,1949,0,0
D00000210,C00000210,A00000173,Owner,60,RI,Warwick,66,Male,,,,,,,Credit,1322727.1,156,L00005002,104808.0,12.0,8734.0,A,2014.0,5.0,31.0,2014-05-31,1.0,home,64005.1,1861,1,0
D00000211,C00000211,A00000173,User,54,RI,Warwick,66,Female,,,,,,,Credit,1322727.1,156,L00005002,104808.0,12.0,8734.0,A,2014.0,5.0,31.0,2014-05-31,1.0,home,64005.1,1861,1,0
D00000212,C00000212,A00000174,Owner,24,CT,New Haven,52,Male,,,,,,,Credit,2619.0,29,,,,,,,,,,,,20982.2,848,0,0
D00000215,C00000215,A00000176,Owner,32,MA,Somerville,71,Male,,,,,,,Credit,1481270.6,82,L00005005,27456.0,12.0,2288.0,A,2017.0,4.0,10.0,2017-04-10,1.0,debt_consolidation,71821.5,871,1,0
D00000216,C00000216,A00000177,Owner,40,NY,New York City,1,Male,,,,,,,Credit,325517.2,32,,,,,,,,,,,,62371.1,461,0,0
D00000217,C00000217,A00000178,Owner,25,MA,Quincy,59,Female,,,,,,,Credit,1763.6,17,,,,,,,,,,,,18081.7,481,0,0
D00000218,C00000218,A00000179,Owner,20,NY,New York City,1,Female,,,,,,,Credit,643319.3,38,,,,,,,,,,,,44248.3,465,0,0
D00000219,C00000219,A00000180,Owner,35,MA,Lynn,60,Female,V00000032,VISA Signature,2018.0,8.0,6.0,2018-08-06,Credit,125092.7,73,,,,,,,,,,,,64308.6,1843,0,1
D00000221,C00000221,A00000181,Owner,22,NE,Omaha,21,Female,V00000033,VISA Standard,2017.0,12.0,3.0,2017-12-03,Credit,371136.7,65,,,,,,,,,,,,32491.8,933,0,1
D00000222,C00000222,A00000182,Owner,27,WV,Charleston,47,Female,,,,,,,Credit,19700.0,6,,,,,,,,,,,,10000.0,510,0,0
D00000223,C00000223,A00000183,Owner,47,DE,Wilmington,43,Female,,,,,,,Credit,970741.6,125,,,,,,,,,,,,45614.3,1845,0,0
D00000224,C00000224,A00000184,Owner,44,NY,Syracuse,77,Male,,,,,,,Credit,736773.8,70,,,,,,,,,,,,67050.3,1044,0,0
D00000225,C00000225,A00000185,Owner,63,AL,Birmingham,32,Male,V00000034,VISA Signature,2018.0,3.0,20.0,2018-03-20,Credit,379962.7,37,,,,,,,,,,,,65609.0,545,0,1
D00000226,C00000226,A00000186,Owner,57,NY,New York City,1,Male,,,,,,,Credit,2603771.8,172,,,,,,,,,,,,74437.6,1981,0,0
D00000227,C00000227,A00000187,Owner,73,CT,New Haven,52,Female,,,,,,,Credit,5071.7,66,,,,,,,,,,,,25228.1,2104,0,0
D00000228,C00000228,A00000188,Owner,43,MA,Worcester,48,Female,,,,,,,Credit,1458587.7,139,,,,,,,,,,,,100009.6,2081,0,0
D00000229,C00000229,A00000189,Owner,30,NY,Yonkers,76,Male,,,,,,,Credit,467112.4,42,,,,,,,,,,,,71269.3,624,0,0
D00000230,C00000230,A00000190,Owner,32,IL,Chicago,74,Female,,,,,,,Credit,897883.5,97,,,,,,,,,,,,69474.4,1400,0,0
D00000231,C00000231,A00000191,Owner,58,NH,Manchester,41,Male,V00000035,VISA Signature,2018.0,10.0,7.0,2018-10-07,Credit,5588.4,22,,,,,,,,,,,,93241.7,654,0,1
D00000232,C00000232,A00000192,Owner,78,MA,Lowell,55,Female,,,,,,,Credit,7262.1,68,,,,,,,,,,,,29946.5,2183,0,0
D00000233,C00000233,A00000193,Owner,41,MA,Lawrence,69,Female,,,,,,,Credit,290761.2,52,,,,,,,,,,,,25203.7,739,0,0
D00000234,C00000234,A00000193,User,44,MA,Lawrence,69,Male,,,,,,,Credit,290761.2,52,,,,,,,,,,,,25203.7,739,0,0
D00000235,C00000235,A00000194,Owner,56,ME,Portland,44,Female,,,,,,,Credit,40865.4,43,,,,,,,,,,,,23031.9,882,0,0
D00000236,C00000236,A00000195,Owner,38,CA,Los Angeles,70,Male,V00000036,VISA Signature,2018.0,9.0,28.0,2018-09-28,Credit,357993.3,46,,,,,,,,,,,,49425.2,672,0,1
D00000237,C00000237,A00000195,User,30,CA,Los Angeles,70,Female,,,,,,,Credit,357993.3,46,,,,,,,,,,,,49425.2,672,0,0
D00000238,C00000238,A00000196,Owner,38,WA,Seattle,6,Female,V00000037,VISA Signature,2016.0,4.0,20.0,2016-04-20,Credit,917861.7,137,,,,,,,,,,,,73932.7,1873,0,1
D00000239,C00000239,A00000197,Owner,25,NY,New York City,1,Female,,,,,,,Credit,1666326.2,144,,,,,,,,,,,,52072.5,2135,0,0
D00000240,C00000240,A00000198,Owner,70,AR,Little Rock,34,Female,,,,,,,Credit,6141.1,59,,,,,,,,,,,,22504.4,1893,0,0
D00000241,C00000241,A00000199,Owner,41,CA,Los Angeles,70,Male,,,,,,,Credit,2632.2,23,,,,,,,,,,,,26869.7,796,0,0
D00000242,C00000242,A00000200,Owner,38,WI,Milwaukee,17,Female,V00000038,VISA Signature,2016.0,8.0,31.0,2016-08-31,Credit,570721.2,114,,,,,,,,,,,,98905.5,1642,0,1
D00000243,C00000243,A00000201,Owner,45,CT,Norwalk,63,Male,,,,,,,Credit,879616.6,104,,,,,,,,,,,,43995.2,1520,0,0
D00000246,C00000246,A00000204,Owner,29,CT,Danbury,67,Female,,,,,,,Credit,2836.2,32,,,,,,,,,,,,25127.7,1083,0,0
D00000247,C00000247,A00000205,Owner,42,NY,New York City,1,Male,,,,,,,Credit,133663.1,37,,,,,,,,,,,,45267.0,449,0,0
D00000248,C00000248,A00000206,Owner,30,MA,Fall River,61,Female,,,,,,,Credit,295752.2,119,,,,,,,,,,,,35408.0,1363,0,0
D00000249,C00000249,A00000206,User,29,MA,Fall River,61,Male,,,,,,,Credit,295752.2,119,,,,,,,,,,,,35408.0,1363,0,0
D00000250,C00000250,A00000207,Owner,20,DC,Washington,8,Female,,,,,,,Credit,422618.5,155,,,,,,,,,,,,26092.2,1985,0,0
D00000251,C00000251,A00000208,Owner,23,TX,Houston,54,Female,,,,,,,Credit,551438.1,71,,,,,,,,,,,,19740.1,1009,0,0
D00000252,C00000252,A00000209,Owner,30,MS,Jackson,37,Female,,,,,,,Credit,44450.6,40,,,,,,,,,,,,45680.6,767,0,0
D00000253,C00000253,A00000210,Owner,52,MA,Worcester,48,Female,,,,,,,Credit,613838.9,69,,,,,,,,,,,,30197.9,1019,0,0
D00000254,C00000254,A00000211,Owner,36,AK,Anchorage,28,Male,V00000039,VISA Signature,2018.0,7.0,14.0,2018-07-14,Credit,742148.0,46,,,,,,,,,,,,68537.4,530,0,1
D00000255,C00000255,A00000212,Owner,48,TX,San Antonio,27,Female,V00000040,VISA Signature,2016.0,10.0,13.0,2016-10-13,Credit,38827.4,75,,,,,,,,,,,,95412.1,2171,0,1
D00000256,C00000256,A00000213,Owner,36,CT,New Britain,73,Female,V00000041,VISA Signature,2017.0,8.0,31.0,2017-08-31,Credit,1064402.8,81,,,,,,,,,,,,36591.6,1220,0,1
D00000257,C00000257,A00000214,Owner,57,VA,Virginia Beach,22,Female,,,,,,,Credit,1429.6,18,,,,,,,,,,,,15033.0,662,0,0
D00000258,C00000258,A00000214,User,62,VA,Virginia Beach,22,Male,,,,,,,Credit,1429.6,18,,,,,,,,,,,,15033.0,662,0,0
D00000259,C00000259,A00000215,Owner,33,IA,Des Moines,31,Male,,,,,,,Credit,1533.6,10,,,,,,,,,,,,15083.9,401,0,0
D00000260,C00000260,A00000215,User,37,IA,Des Moines,31,Female,,,,,,,Credit,1533.6,10,,,,,,,,,,,,15083.9,401,0,0
D00000261,C00000261,A00000216,Owner,62,CT,Bridgeport,38,Female,,,,,,,Credit,6149.7,53,,,,,,,,,,,,20686.5,1690,0,0
D00000262,C00000262,A00000217,Owner,54,NY,Syracuse,77,Male,,,,,,,Credit,575776.9,97,,,,,,,,,,,,24285.4,1441,0,0
D00000263,C00000263,A00000218,Owner,37,RI,Cranston,68,Male,,,,,,,Credit,1822782.4,104,,,,,,,,,,,,25468.7,1059,0,0
D00000264,C00000264,A00000219,Owner,21,AK,Anchorage,28,Male,V00000042,VISA Standard,2018.0,7.0,28.0,2018-07-28,Credit,767863.6,80,,,,,,,,,,,,47647.0,1212,0,1
D00000265,C00000265,A00000220,Owner,67,PA,Philadelphia,72,Female,,,,,,,Credit,5482.7,65,,,,,,,,,,,,28520.4,2092,0,0
D00000266,C00000266,A00000221,Owner,32,GA,Atlanta,19,Female,,,,,,,Credit,617632.7,54,,,,,,,,,,,,58513.9,792,0,0
D00000267,C00000267,A00000222,Owner,32,MS,Jackson,37,Male,V00000043,VISA Signature,2017.0,8.0,29.0,2017-08-29,Credit,17085.9,71,,,,,,,,,,,,59952.5,2117,0,1
D00000268,C00000268,A00000223,Owner,17,SC,Charleston,39,Female,V00000044,VISA Standard,2016.0,5.0,17.0,2016-05-17,Credit,326757.3,64,,,,,,,,,,,,24979.7,1297,0,1
D00000269,C00000269,A00000224,Owner,76,KY,Louisville,15,Female,,,,,,,Credit,2761.0,24,,,,,,,,,,,,19354.2,795,0,0
D00000270,C00000270,A00000225,Owner,52,CA,San Diego,46,Male,,,,,,,Credit,563498.6,179,,,,,,,,,,,,92940.2,1982,0,0
D00000271,C00000271,A00000225,User,54,CA,San Diego,46,Female,,,,,,,Credit,563498.6,179,,,,,,,,,,,,92940.2,1982,0,0
D00000272,C00000272,A00000226,Owner,55,CA,Los Angeles,70,Female,V00000045,VISA Signature,2017.0,12.0,5.0,2017-12-05,Credit,488795.7,55,L00005015,109344.0,12.0,9112.0,C,2018.0,7.0,12.0,2018-07-12,1.0,home,44471.3,676,1,1
D00000273,C00000273,A00000227,Owner,27,TX,San Antonio,27,Female,V00000046,VISA Signature,2018.0,11.0,10.0,2018-11-10,Credit,10205.8,46,,,,,,,,,,,,85194.5,1374,0,1
D00000274,C00000274,A00000228,Owner,29,WI,Milwaukee,17,Female,,,,,,,Credit,1491920.1,129,,,,,,,,,,,,65982.6,1920,0,0
D00000275,C00000275,A00000229,Owner,81,NY,New York City,1,Female,,,,,,,Credit,2493.9,20,,,,,,,,,,,,24212.4,572,0,0
D00000276,C00000276,A00000230,Owner,42,NY,New York City,1,Male,,,,,,,Credit,655356.5,70,,,,,,,,,,,,11813.2,1039,0,0
D00000277,C00000277,A00000230,User,38,NY,New York City,1,Female,,,,,,,Credit,655356.5,70,,,,,,,,,,,,11813.2,1039,0,0
D00000278,C00000278,A00000231,Owner,27,VA,Virginia Beach,22,Female,,,,,,,Credit,3742.8,46,,,,,,,,,,,,17145.6,1368,0,0
D00000279,C00000279,A00000231,User,29,VA,Virginia Beach,22,Male,,,,,,,Credit,3742.8,46,,,,,,,,,,,,17145.6,1368,0,0
D00000280,C00000280,A00000232,Owner,30,WY,Cheyenne,45,Female,V00000047,VISA Signature,2018.0,8.0,13.0,2018-08-13,Credit,330633.7,28,,,,,,,,,,,,81752.8,397,0,1
D00000282,C00000282,A00000234,Owner,61,CT,New Britain,73,Female,,,,,,,Credit,4957.5,62,,,,,,,,,,,,15951.3,1995,0,0
D00000283,C00000283,A00000234,User,66,CT,New Britain,73,Male,,,,,,,Credit,4957.5,62,,,,,,,,,,,,15951.3,1995,0,0
D00000284,C00000284,A00000235,Owner,25,MI,Detroit,10,Male,,,,,,,Credit,6041.7,64,,,,,,,,,,,,16332.7,1912,0,0
D00000285,C00000285,A00000236,Owner,45,PA,Philadelphia,72,Male,,,,,,,Credit,39700.0,11,,,,,,,,,,,,13000.0,990,0,0
D00000286,C00000286,A00000236,User,47,PA,Philadelphia,72,Female,,,,,,,Credit,39700.0,11,,,,,,,,,,,,13000.0,990,0,0
D00000287,C00000287,A00000237,Owner,19,NY,Buffalo,50,Male,,,,,,,Credit,4097.7,54,,,,,,,,,,,,14668.1,1742,0,0
D00000288,C00000288,A00000238,Owner,37,WA,Seattle,6,Male,,,,,,,Credit,4781.6,61,,,,,,,,,,,,18987.6,1964,0,0
D00000289,C00000289,A00000239,Owner,41,TX,Houston,54,Male,,,,,,,Credit,2530556.8,184,,,,,,,,,,,,34974.3,2131,0,0
D00000290,C00000290,A00000240,Owner,41,PA,Philadelphia,72,Male,,,,,,,Credit,500447.8,42,,,,,,,,,,,,17632.6,612,0,0
D00000291,C00000291,A00000240,User,44,PA,Philadelphia,72,Female,,,,,,,Credit,500447.8,42,,,,,,,,,,,,17632.6,612,0,0
D00000292,C00000292,A00000241,Owner,41,KY,Louisville,15,Female,,,,,,,Credit,42974.2,42,,,,,,,,,,,,39908.8,823,0,0
D00000293,C00000293,A00000242,Owner,56,MA,Lawrence,69,Male,,,,,,,Credit,717800.3,58,,,,,,,,,,,,53110.5,854,0,0
D00000294,C00000294,A00000243,Owner,31,MA,Brockton,58,Male,,,,,,,Credit,2470282.0,154,,,,,,,,,,,,15153.4,1864,0,0
D00000295,C00000295,A00000244,Owner,60,OR,Portland,12,Male,V00000048,VISA Signature,2018.0,3.0,10.0,2018-03-10,Credit,93762.0,105,,,,,,,,,,,,52094.5,2152,0,1
D00000296,C00000296,A00000245,Owner,25,MA,Newton,65,Male,,,,,,,Credit,1617425.2,148,,,,,,,,,,,,44669.0,1862,0,0
D00000297,C00000297,A00000246,Owner,75,MA,Newton,65,Female,,,,,,,Credit,1232.1,11,,,,,,,,,,,,17211.7,376,0,0
D00000298,C00000298,A00000246,User,78,MA,Newton,65,Male,,,,,,,Credit,1232.1,11,,,,,,,,,,,,17211.7,376,0,0
D00000300,C00000300,A00000248,Owner,42,NY,New York City,1,Female,,,,,,,Credit,7585.7,46,,,,,,,,,,,,35332.8,1369,0,0
D00000301,C00000301,A00000249,Owner,58,AK,Anchorage,28,Male,,,,,,,Credit,489385.8,52,,,,,,,,,,,,19939.5,758,0,0
D00000302,C00000302,A00000250,Owner,28,MA,Cambridge,56,Male,,,,,,,Credit,149540.1,46,,,,,,,,,,,,48645.7,600,0,0
D00000303,C00000303,A00000251,Owner,53,IL,Chicago,74,Male,,,,,,,Credit,363538.1,74,,,,,,,,,,,,35458.3,999,0,0
D00000304,C00000304,A00000252,Owner,65,GA,Atlanta,19,Female,,,,,,,Credit,4183.6,21,,,,,,,,,,,,50468.1,735,0,0
D00000305,C00000305,A00000253,Owner,61,CA,San Diego,46,Male,V00000049,VISA Signature,2017.0,10.0,3.0,2017-10-03,Credit,913983.9,75,,,,,,,,,,,,106814.9,1122,0,1
D00000308,C00000308,A00000255,Owner,23,RI,Cranston,68,Female,,,,,,,Credit,7671.5,27,,,,,,,,,,,,101533.5,788,0,0
D00000309,C00000309,A00000256,Owner,30,MS,Jackson,37,Female,V00000050,VISA Signature,2017.0,5.0,28.0,2017-05-28,Credit,900496.3,87,,,,,,,,,,,,17041.3,1327,0,1
D00000310,C00000310,A00000257,Owner,49,TN,Nashville,11,Male,,,,,,,Credit,819586.7,83,,,,,,,,,,,,8843.6,1133,0,0
D00000311,C00000311,A00000258,Owner,69,AZ,Phoenix,64,Female,,,,,,,Credit,2701.1,19,,,,,,,,,,,,24649.3,540,0,0
D00000312,C00000312,A00000259,Owner,75,FL,Jacksonville,2,Male,,,,,,,Credit,5772.7,60,,,,,,,,,,,,15943.8,1890,0,0
D00000313,C00000313,A00000260,Owner,57,LA,New Orleans,24,Female,,,,,,,Credit,424055.6,92,,,,,,,,,,,,40815.8,1174,0,0
D00000314,C00000314,A00000260,User,54,LA,New Orleans,24,Male,,,,,,,Credit,424055.6,92,,,,,,,,,,,,40815.8,1174,0,0
D00000315,C00000315,A00000261,Owner,32,TX,Houston,54,Male,,,,,,,Credit,13476.4,30,,,,,,,,,,,,21485.4,815,0,0
D00000316,C00000316,A00000262,Owner,44,NY,Rochester,75,Male,,,,,,,Credit,40900.0,11,,,,,,,,,,,,22600.0,1020,0,0
D00000317,C00000317,A00000263,Owner,42,AZ,Phoenix,64,Female,,,,,,,Credit,860922.0,65,,,,,,,,,,,,50906.8,727,0,0
D00000318,C00000318,A00000264,Owner,56,KY,Louisville,15,Female,,,,,,,Credit,265871.5,92,,,,,,,,,,,,35403.6,1056,0,0
D00000319,C00000319,A00000265,Owner,70,GA,Atlanta,19,Female,,,,,,,Credit,2653.1,31,,,,,,,,,,,,20758.0,909,0,0
D00000320,C00000320,A00000265,User,65,GA,Atlanta,19,Male,,,,,,,Credit,2653.1,31,,,,,,,,,,,,20758.0,909,0,0
D00000321,C00000321,A00000266,Owner,56,WV,Charleston,47,Female,V00000051,VISA Signature,2017.0,11.0,21.0,2017-11-21,Credit,18321.2,58,,,,,,,,,,,,75022.5,1695,0,1
D00000322,C00000322,A00000267,Owner,67,CT,Bridgeport,38,Male,,,,,,,Credit,3612.0,41,,,,,,,,,,,,16940.3,1345,0,0
D00000323,C00000323,A00000267,User,61,CT,Bridgeport,38,Female,,,,,,,Credit,3612.0,41,,,,,,,,,,,,16940.3,1345,0,0
D00000324,C00000324,A00000268,Owner,39,OH,Columbus,3,Male,,,,,,,Credit,901150.8,65,,,,,,,,,,,,37866.1,946,0,0
D00000325,C00000325,A00000269,Owner,39,OH,Columbus,3,Male,,,,,,,Credit,52566.0,44,,,,,,,,,,,,42634.1,853,0,0
D00000326,C00000326,A00000270,Owner,32,TX,San Antonio,27,Female,V00000052,VISA Infinite,2018.0,4.0,10.0,2018-04-10,Credit,1228044.0,96,,,,,,,,,,,,89226.8,1438,0,1
D00000327,C00000327,A00000270,User,31,TX,San Antonio,27,Male,,,,,,,Credit,1228044.0,96,,,,,,,,,,,,89226.8,1438,0,0
D00000328,C00000328,A00000271,Owner,82,NY,New York City,1,Female,,,,,,,Credit,5363.4,30,,,,,,,,,,,,58987.0,870,0,0
D00000329,C00000329,A00000272,Owner,35,TN,Nashville,11,Male,,,,,,,Credit,569448.5,53,,,,,,,,,,,,36707.7,799,0,0
D00000330,C00000330,A00000273,Owner,55,MA,Newton,65,Female,,,,,,,Credit,104629.5,97,,,,,,,,,,,,40490.2,1999,0,0
D00000331,C00000331,A00000274,Owner,57,NY,New York City,1,Male,,,,,,,Credit,1434950.4,132,,,,,,,,,,,,42734.8,1959,0,0
D00000332,C00000332,A00000275,Owner,21,NJ,Newark,29,Male,,,,,,,Credit,3260.0,37,,,,,,,,,,,,18097.2,1094,0,0
D00000333,C00000333,A00000276,Owner,28,CT,Bridgeport,38,Male,V00000053,VISA Signature,2018.0,10.0,13.0,2018-10-13,Credit,3720.3,14,L00005027,160920.0,36.0,4470.0,C,2018.0,12.0,2.0,2018-12-02,1.0,home,59375.9,388,1,1
D00000334,C00000334,A00000277,Owner,30,AL,Birmingham,32,Male,V00000054,VISA Signature,2017.0,1.0,24.0,2017-01-24,Credit,1668478.2,137,,,,,,,,,,,,90297.0,1705,0,1
D00000335,C00000335,A00000278,Owner,32,CT,New Britain,73,Female,V00000055,VISA Signature,2018.0,1.0,25.0,2018-01-25,Credit,756286.9,67,,,,,,,,,,,,96842.2,997,0,1
D00000336,C00000336,A00000279,Owner,35,SC,Charleston,39,Female,,,,,,,Credit,5781.6,65,,,,,,,,,,,,30761.4,2087,0,0
D00000337,C00000337,A00000279,User,42,SC,Charleston,39,Male,,,,,,,Credit,5781.6,65,,,,,,,,,,,,30761.4,2087,0,0
D00000338,C00000338,A00000280,Owner,48,DC,Washington,8,Female,,,,,,,Credit,979304.4,159,,,,,,,,,,,,65518.3,2168,0,0
D00000339,C00000339,A00000281,Owner,33,NY,New York City,1,Male,V00000056,VISA Signature,2018.0,11.0,22.0,2018-11-22,Credit,356681.2,70,,,,,,,,,,,,60458.5,795,0,1
D00000340,C00000340,A00000281,User,29,NY,New York City,1,Female,,,,,,,Credit,356681.2,70,,,,,,,,,,,,60458.5,795,0,0
D00000341,C00000341,A00000282,Owner,22,MA,Lawrence,69,Male,,,,,,,Credit,437512.8,39,,,,,,,,,,,,52926.4,598,0,0
D00000342,C00000342,A00000282,User,27,MA,Lawrence,69,Female,,,,,,,Credit,437512.8,39,,,,,,,,,,,,52926.4,598,0,0
D00000343,C00000343,A00000283,Owner,80,ME,Portland,44,Male,,,,,,,Credit,3472.2,29,,,,,,,,,,,,28071.7,987,0,0
D00000344,C00000344,A00000284,Owner,36,TX,Houston,54,Female,,,,,,,Credit,27302.0,22,,,,,,,,,,,,30722.9,531,0,0
D00000345,C00000345,A00000285,Owner,46,WI,Milwaukee,17,Male,,,,,,,Credit,963318.2,91,,,,,,,,,,,,101148.6,1333,0,0
D00000346,C00000346,A00000285,User,39,WI,Milwaukee,17,Female,,,,,,,Credit,963318.2,91,,,,,,,,,,,,101148.6,1333,0,0
D00000347,C00000347,A00000286,Owner,40,MA,Somerville,71,Male,V00000057,VISA Signature,2016.0,11.0,9.0,2016-11-09,Credit,848680.6,68,,,,,,,,,,,,34299.8,1009,0,1
D00000348,C00000348,A00000286,User,47,MA,Somerville,71,Female,,,,,,,Credit,848680.6,68,,,,,,,,,,,,34299.8,1009,0,0
D00000349,C00000349,A00000287,Owner,72,SC,Charleston,39,Female,,,,,,,Credit,4968.2,59,,,,,,,,,,,,15347.4,1891,0,0
D00000350,C00000350,A00000288,Owner,74,KS,Wichita,25,Female,,,,,,,Credit,4871.9,42,,,,,,,,,,,,25418.4,1384,0,0
D00000351,C00000351,A00000289,Owner,26,NY,New York City,1,Male,,,,,,,Credit,1093983.8,117,,,,,,,,,,,,47047.2,1750,0,0
D00000352,C00000352,A00000290,Owner,59,MA,Cambridge,56,Male,,,,,,,Credit,2104783.1,160,L00005032,123696.0,48.0,2577.0,A,2014.0,11.0,3.0,2014-11-03,70.0,home,37212.8,1855,1,0
D00000353,C00000353,A00000291,Owner,34,CO,Denver,7,Male,,,,,,,Credit,1343020.3,67,,,,,,,,,,,,81630.5,571,0,0
D00000354,C00000354,A00000292,Owner,77,VT,Burlington,49,Female,,,,,,,Credit,1682.8,21,,,,,,,,,,,,20314.7,673,0,0
D00000355,C00000355,A00000292,User,69,VT,Burlington,49,Male,,,,,,,Credit,1682.8,21,,,,,,,,,,,,20314.7,673,0,0
D00000356,C00000356,A00000293,Owner,20,NY,New York City,1,Female,,,,,,,Credit,253408.5,43,,,,,,,,,,,,13017.3,606,0,0
D00000357,C00000357,A00000293,User,20,NY,New York City,1,Male,,,,,,,Credit,253408.5,43,,,,,,,,,,,,13017.3,606,0,0
D00000358,C00000358,A00000294,Owner,40,CO,Denver,7,Female,V00000058,VISA Signature,2018.0,3.0,11.0,2018-03-11,Credit,405354.6,49,,,,,,,,,,,,67504.6,725,0,1
D00000359,C00000359,A00000295,Owner,29,RI,Warwick,66,Male,,,,,,,Credit,306062.9,27,,,,,,,,,,,,30270.0,403,0,0
D00000360,C00000360,A00000296,Owner,56,VT,Burlington,49,Male,,,,,,,Credit,17954.0,41,,,,,,,,,,,,14050.3,1051,0,0
D00000361,C00000361,A00000297,Owner,22,IL,Chicago,74,Female,,,,,,,Credit,219692.19999999998,99,,,,,,,,,,,,61477.0,844,0,0
D00000362,C00000362,A00000298,Owner,49,SD,Sioux Falls,35,Female,,,,,,,Credit,185335.9,30,,,,,,,,,,,,30399.2,394,0,0
