client_id,account_id,age,state,city,district_id,sex,balance_last,diff_date,trans_count,amount_loan,amount_credit,is_has_loan,is_has_card
C00000325,A00000269,39,OH,Columbus,3,Male,42634.1,853,44,,52566.0,0,0
C00000326,A00000270,32,TX,San Antonio,27,Female,89226.8,1438,96,,1228044.0,0,1
C00000327,A00000270,31,TX,San Antonio,27,Male,89226.8,1438,96,,1228044.0,0,0
C00000328,A00000271,82,NY,New York City,1,Female,58987.0,870,30,,5363.4,0,0
C00000329,A00000272,35,TN,Nashville,11,Male,36707.7,799,53,,569448.5,0,0
C00000330,A00000273,55,MA,Newton,65,Female,40490.2,1999,97,,104629.5,0,0
C00000331,A00000274,57,NY,New York City,1,Male,42734.8,1959,132,,1434950.4,0,0
C00000332,A00000275,21,NJ,Newark,29,Male,18097.2,1094,37,,3260.0,0,0
C00000333,A00000276,28,CT,Bridgeport,38,Male,59375.9,388,14,160920.0,3720.3,1,1
C00000334,A00000277,30,AL,Birmingham,32,Male,90297.0,1705,137,,1668478.2,0,1
C00000335,A00000278,32,CT,New Britain,73,Female,96842.2,997,67,,756286.9,0,1
C00000336,A00000279,35,SC,Charleston,39,Female,30761.4,2087,65,,5781.6,0,0
C00000337,A00000279,42,SC,Charleston,39,Male,30761.4,2087,65,,5781.6,0,0
C00000338,A00000280,48,DC,Washington,8,Female,65518.3,2168,159,,979304.4,0,0
C00000339,A00000281,33,NY,New York City,1,Male,60458.5,795,70,,356681.2,0,1
C00000340,A00000281,29,NY,New York City,1,Female,60458.5,795,70,,356681.2,0,0
C00000341,A00000282,22,MA,Lawrence,69,Male,52926.4,598,39,,437512.8,0,0
C00000342,A00000282,27,MA,Lawrence,69,Female,52926.4,598,39,,437512.8,0,0
C00000343,A00000283,80,ME,Portland,44,Male,28071.7,987,29,,3472.2,0,0
C00000344,A00000284,36,TX,Houston,54,Female,30722.9,531,22,,27302.0,0,0
C00000345,A00000285,46,WI,Milwaukee,17,Male,101148.6,1333,91,,963318.2,0,0
C00000346,A00000285,39,WI,Milwaukee,17,Female,101148.6,1333,91,,963318.2,0,0
C00000347,A00000286,40,MA,Somerville,71,Male,34299.8,1009,68,,848680.6,0,1
C00000348,A00000286,47,MA,Somerville,71,Female,34299.8,1009,68,,848680.6,0,0
C00000349,A00000287,72,SC,Charleston,39,Female,15347.4,1891,59,,4968.2,0,0
C00000350,A00000288,74,KS,Wichita,25,Female,25418.4,1384,42,,4871.9,0,0
C00000351,A00000289,26,NY,New York City,1,Male,47047.2,1750,117,,1093983.8,0,0
C00000352,A00000290,59,MA,Cambridge,56,Male,37212.8,1855,160,123696.0,2104783.1,1,0
C00000353,A00000291,34,CO,Denver,7,Male,81630.5,571,67,,1343020.3,0,0
C00000354,A00000292,77,VT,Burlington,49,Female,20314.7,673,21,,1682.8,0,0
C00000355,A00000292,69,VT,Burlington,49,Male,20314.7,673,21,,1682.8,0,0
C00000356,A00000293,20,NY,New York City,1,Female,13017.3,606,43,,253408.5,0,0
C00000357,A00000293,20,NY,New York City,1,Male,13017.3,606,43,,253408.5,0,0
C00000358,A00000294,40,CO,Denver,7,Female,67504.6,725,49,,405354.6,0,1
C00000359,A00000295,29,RI,Warwick,66,Male,30270.0,403,27,,306062.9,0,0
C00000360,A00000296,56,VT,Burlington,49,Male,14050.3,1051,41,,17954.0,0,0
C00000361,A00000297,22,IL,Chicago,74,Female,61477.0,844,99,,219692.19999999998,0,0
C00000362,A00000298,49,SD,Sioux Falls,35,Female,30399.2,394,30,,185335.9,0,0
C00000363,A00000298,57,SD,Sioux Falls,35,Male,30399.2,394,30,,185335.9,0,0
C00000364,A00000299,57,TX,Houston,54,Female,84369.7,2096,181,,2737627.0,0,0
C00000365,A00000300,70,NY,New York City,1,Male,73255.3,2017,64,,9860.3,0,1
C00000366,A00000300,63,NY,New York City,1,Female,73255.3,2017,64,,9860.3,0,0
C00000367,A00000301,36,MA,Lynn,60,Female,22140.3,1208,36,,2761.8,0,0
C00000368,A00000301,31,MA,Lynn,60,Male,22140.3,1208,36,,2761.8,0,0
C00000369,A00000302,69,CO,Denver,7,Female,17918.9,966,33,,3845.2,0,0
C00000370,A00000303,44,MA,Somerville,71,Female,42459.1,889,62,112752.0,509708.7,1,1
C00000371,A00000304,57,NC,Charlotte,4,Male,23342.3,651,22,,3709.0,0,0
C00000372,A00000305,67,AR,Little Rock,34,Male,16285.7,804,23,,1628.3,0,0
C00000373,A00000306,63,MD,Baltimore,16,Male,32739.0,2032,150,,444938.3,0,0
C00000374,A00000307,32,HI,Honolulu,26,Male,72167.5,511,35,,413142.9,0,1
C00000375,A00000308,30,MA,Fall River,61,Female,40581.1,1140,29,,68181.1,0,0
C00000376,A00000309,27,NV,Las Vegas,14,Female,24212.8,615,42,91248.0,428312.9,1,0
C00000378,A00000311,21,NY,Buffalo,50,Male,65342.4,510,38,,310299.7,0,1
C00000379,A00000311,16,NY,Buffalo,50,Female,65342.4,510,38,,310299.7,0,0
C00000380,A00000312,27,NH,Manchester,41,Male,60277.1,1093,80,,488177.9,0,0
C00000381,A00000313,23,CT,New Britain,73,Female,25456.0,908,31,,2675.4,0,0
C00000382,A00000313,21,CT,New Britain,73,Male,25456.0,908,31,,2675.4,0,0
C00000383,A00000314,60,KY,Louisville,15,Female,25365.0,1070,39,66840.0,13035.300000000001,1,0
C00000384,A00000314,64,KY,Louisville,15,Male,25365.0,1070,39,66840.0,13035.300000000001,1,0
C00000385,A00000315,51,WY,Cheyenne,45,Male,15000.0,360,7,,26200.0,0,0
C00000386,A00000316,19,NH,Nashua,62,Male,20665.8,602,69,,153014.2,0,0
C00000387,A00000317,72,NY,Yonkers,76,Male,38695.3,2122,71,,8024.2,0,0
C00000388,A00000318,49,RI,Providence,36,Female,36592.9,1567,134,,358091.1,0,0
C00000389,A00000319,25,WV,Charleston,47,Female,78773.2,1171,112,369000.0,1722662.2,1,0
C00000390,A00000320,23,WV,Charleston,47,Female,44231.6,707,86,,170723.6,0,0
C00000391,A00000321,66,WV,Charleston,47,Female,17965.6,1876,59,,7046.5,0,0
C00000392,A00000322,49,IL,Chicago,74,Female,35336.1,2140,144,,1281995.6,0,0
C00000393,A00000322,43,IL,Chicago,74,Male,35336.1,2140,144,,1281995.6,0,0
C00000394,A00000323,75,CT,New Haven,52,Female,19756.9,676,19,,1803.2,0,0
C00000395,A00000323,80,CT,New Haven,52,Male,19756.9,676,19,,1803.2,0,0
C00000396,A00000324,79,NY,New York City,1,Male,38109.8,860,25,,2829.8,0,0
C00000397,A00000325,69,NY,Rochester,75,Male,19749.5,816,28,,2020.6,0,0
C00000398,A00000326,74,MA,Fall River,61,Female,18324.2,512,18,,2061.7,0,0
C00000399,A00000327,47,WY,Cheyenne,45,Male,64597.3,2038,143,,1176794.2,0,0
C00000400,A00000328,66,NY,New York City,1,Male,13083.6,469,14,,1526.7,0,0
C00000401,A00000328,71,NY,New York City,1,Female,13083.6,469,14,,1526.7,0,0
C00000402,A00000329,56,OH,Columbus,3,Male,75135.6,803,53,,685646.6,0,1
C00000403,A00000330,26,MT,Billings,42,Female,26726.8,767,51,331584.0,620206.9,1,0
C00000404,A00000330,32,MT,Billings,42,Male,26726.8,767,51,331584.0,620206.9,1,0
C00000405,A00000331,65,MA,Newton,65,Female,15478.1,1186,40,,4488.5,0,0
C00000406,A00000332,22,RI,Providence,36,Male,25840.1,1084,56,,44803.3,0,0
C00000407,A00000333,24,CT,New Britain,73,Female,20523.0,738,21,,2136.6,0,0
C00000408,A00000334,21,SD,Sioux Falls,35,Female,96801.0,2047,138,,1370570.4,0,0
C00000409,A00000335,74,IL,Chicago,74,Male,29041.3,1076,33,,4131.4,0,0
C00000410,A00000336,37,NH,Nashua,62,Male,56022.1,1172,78,,772981.7,0,0
C00000411,A00000337,58,WI,Milwaukee,17,Female,57320.0,1132,82,,1096384.5,0,0
C00000412,A00000337,55,WI,Milwaukee,17,Male,57320.0,1132,82,,1096384.5,0,0
C00000413,A00000338,27,VT,Burlington,49,Female,17531.3,1139,43,,20636.7,0,0
C00000414,A00000339,52,CA,San Diego,46,Female,97986.3,841,30,468060.0,12385.199999999999,1,1
C00000415,A00000339,54,CA,San Diego,46,Male,97986.3,841,30,468060.0,12385.199999999999,1,0
C00000416,A00000340,67,NY,New York City,1,Female,39395.6,1884,63,,7936.4,0,0
C00000417,A00000340,69,NY,New York City,1,Male,39395.6,1884,63,,7936.4,0,0
C00000418,A00000341,33,AK,Anchorage,28,Male,14301.1,772,52,,424293.2,0,0
C00000419,A00000342,29,AZ,Phoenix,64,Female,19929.3,809,23,,2672.0,0,0
C00000420,A00000343,21,NM,Albuquerque,18,Male,18456.6,1710,76,,45838.1,0,0
C00000421,A00000344,34,TX,Houston,54,Male,56604.4,1856,128,100980.0,949029.0,1,0
C00000422,A00000345,53,MA,Lawrence,69,Male,82884.4,1867,132,,1129966.1,0,0
C00000423,A00000346,42,MS,Jackson,37,Male,51752.3,2180,146,,1556661.0,0,0
C00000424,A00000347,52,NY,New York City,1,Male,55760.8,1844,150,187224.0,2000732.5,1,0
C00000425,A00000348,51,KS,Wichita,25,Male,73104.9,1142,76,,748372.3,0,1
C00000426,A00000349,62,PA,Philadelphia,72,Male,16682.5,571,51,42816.0,179138.8,1,0
C00000427,A00000349,58,PA,Philadelphia,72,Female,16682.5,571,51,42816.0,179138.8,1,0
C00000428,A00000350,80,WV,Charleston,47,Female,22156.0,809,25,,2469.9,0,0
C00000429,A00000351,19,NY,Buffalo,50,Female,18155.0,682,77,,179747.0,0,1
C00000430,A00000352,79,SC,Charleston,39,Male,19997.7,1641,55,,4677.0,0,0
C00000431,A00000353,72,LA,New Orleans,24,Female,70291.0,1219,37,,7708.0,0,0
C00000432,A00000354,47,MA,Quincy,59,Female,82652.9,1890,137,,810803.4,0,0
C00000433,A00000355,44,NH,Nashua,62,Male,21764.3,1064,59,,109119.2,0,0
C00000434,A00000356,57,CA,Los Angeles,70,Female,75090.6,1024,68,,674151.5,0,1
C00000435,A00000357,32,MO,Kansas City,20,Male,22670.9,1026,30,,3392.9,0,0
C00000436,A00000358,44,FL,Jacksonville,2,Male,20545.9,1848,70,,23119.6,0,0
C00000437,A00000359,80,TN,Nashville,11,Female,24504.2,1481,45,,3600.2,0,0
C00000438,A00000360,61,AL,Birmingham,32,Male,55342.6,961,63,,830802.3,0,1
C00000439,A00000361,31,MA,Springfield,51,Female,34971.3,2133,142,,1812934.7,0,1
C00000440,A00000362,29,KY,Louisville,15,Female,61573.8,2097,170,,826552.4,0,0
C00000441,A00000363,40,NY,New York City,1,Male,103496.4,1700,141,,2385028.2,0,1
C00000442,A00000364,28,NY,New York City,1,Female,26879.9,710,20,,2844.8,0,0
C00000443,A00000364,28,NY,New York City,1,Male,26879.9,710,20,,2844.8,0,0
C00000444,A00000365,39,IL,Chicago,74,Female,22599.6,1845,68,,28764.899999999998,0,0
C00000445,A00000366,52,NY,New York City,1,Female,39123.2,799,54,,624069.8,0,0
C00000446,A00000366,47,NY,New York City,1,Male,39123.2,799,54,,624069.8,0,0
C00000447,A00000367,53,MN,Minneapolis,23,Male,49839.2,601,42,,312462.3,0,1
C00000448,A00000368,29,NY,Syracuse,77,Female,30878.8,2004,145,,623118.6,0,0
C00000450,A00000370,46,KS,Wichita,25,Male,20836.6,1777,55,,5121.8,0,0
C00000451,A00000371,20,OR,Portland,12,Male,59239.0,881,77,,178639.7,0,1
C00000452,A00000372,46,MA,Lowell,55,Female,40829.1,1208,83,,987043.4,0,0
C00000453,A00000373,30,CT,Danbury,67,Male,52338.4,924,75,,379815.6,0,1
C00000454,A00000374,50,CT,Bridgeport,38,Female,45678.2,2182,79,,37427.6,0,0
C00000455,A00000375,79,RI,Cranston,68,Male,18388.8,937,32,,3566.7000000000003,0,0
C00000456,A00000376,59,KS,Wichita,25,Male,68647.4,1397,93,,1234943.2,0,0
C00000457,A00000377,49,CA,Los Angeles,70,Male,104528.8,1595,154,,2217259.9,0,1
C00000458,A00000378,38,RI,Cranston,68,Male,38964.8,892,103,230400.0,1982932.1,1,0
C00000459,A00000379,32,AL,Birmingham,32,Female,13894.7,957,43,,21865.6,0,0
C00000461,A00000381,29,RI,Cranston,68,Female,49152.8,2006,141,,612764.0,0,0
C00000462,A00000382,29,NV,Las Vegas,14,Male,28102.1,867,25,,2982.7,0,0
C00000463,A00000383,55,CT,Bridgeport,38,Male,18171.6,595,17,,1550.0,0,0
C00000464,A00000384,40,LA,New Orleans,24,Female,73665.8,473,47,,849588.0,0,1
C00000465,A00000385,47,IN,Indianapolis,5,Male,29217.2,2094,70,,7339.7,0,0
C00000466,A00000386,52,NY,New York City,1,Female,80663.8,507,36,,337811.2,0,1
C00000467,A00000386,49,NY,New York City,1,Male,80663.8,507,36,,337811.2,0,0
C00000468,A00000387,40,PA,Philadelphia,72,Male,43155.4,468,29,,363179.6,0,1
C00000469,A00000388,29,MA,Quincy,59,Female,99933.8,1419,117,,616940.6,0,1
C00000470,A00000389,45,ID,Boise,30,Female,21078.8,1951,149,,484856.0,0,0
C00000471,A00000390,23,ME,Portland,44,Male,109621.4,1049,126,,2317028.7,0,1
C00000472,A00000391,18,RI,Providence,36,Male,18672.1,1846,217,,414719.3,0,0
C00000473,A00000392,60,NY,New York City,1,Female,55644.0,900,69,,473054.5,0,1
C00000474,A00000393,50,CA,San Diego,46,Male,32521.9,1426,96,,1273059.3,0,1
C00000476,A00000395,52,NY,New York City,1,Female,23296.1,2120,140,,1666765.5,0,0
C00000477,A00000395,45,NY,New York City,1,Male,23296.1,2120,140,,1666765.5,0,0
C00000478,A00000396,21,NE,Omaha,21,Male,54056.3,2124,140,,1761080.7,0,0
C00000479,A00000397,52,TN,Nashville,11,Male,105470.8,1892,67,,36021.7,0,0
C00000480,A00000397,54,TN,Nashville,11,Female,105470.8,1892,67,,36021.7,0,0
C00000481,A00000398,73,MA,Lawrence,69,Male,14158.5,433,12,,1074.0,0,0
C00000482,A00000398,66,MA,Lawrence,69,Female,14158.5,433,12,,1074.0,0,0
C00000483,A00000399,55,NY,New York City,1,Male,28017.5,830,67,,903845.5,0,1
C00000484,A00000400,40,AK,Anchorage,28,Female,51762.6,1993,135,,1000167.1,0,0
C00000485,A00000401,21,AL,Birmingham,32,Male,37755.2,2173,145,,1003982.2,0,0
C00000486,A00000402,55,RI,Cranston,68,Male,34597.7,473,32,,336067.0,0,0
C00000487,A00000403,77,NY,New York City,1,Female,79049.8,1981,63,,12511.5,0,1
C00000488,A00000403,82,NY,New York City,1,Male,79049.8,1981,63,,12511.5,0,0
C00000489,A00000404,59,NH,Manchester,41,Male,74016.9,1343,50,,34173.4,0,1
C00000490,A00000405,49,MA,Lowell,55,Male,13828.2,658,52,,796750.5,0,1
C00000491,A00000406,33,CT,Norwalk,63,Male,15167.7,849,29,,2441.5,0,0
C00000492,A00000407,64,PA,Philadelphia,72,Male,47334.7,622,44,,397027.6,0,0
C00000493,A00000408,57,NH,Manchester,41,Female,84848.5,1989,137,,978404.8,0,1
C00000494,A00000409,19,NY,New York City,1,Male,41191.6,933,67,,354316.8,0,0
C00000495,A00000410,62,VT,Burlington,49,Female,17850.5,807,23,,2044.1,0,0
C00000496,A00000411,48,CA,Los Angeles,70,Female,69204.0,2155,147,,1455901.8,0,1
C00000497,A00000412,47,IL,Chicago,74,Male,63576.5,1075,90,,1147991.1,0,1
C00000498,A00000412,52,IL,Chicago,74,Female,63576.5,1075,90,,1147991.1,0,0
C00000499,A00000413,64,NM,Albuquerque,18,Female,17501.2,905,28,,2087.6,0,0
C00000500,A00000414,29,NY,New York City,1,Male,65463.5,1067,73,,696501.8,0,0
C00000501,A00000415,62,NH,Nashua,62,Male,37876.3,2129,150,,1032145.9,0,0
C00000502,A00000416,80,WA,Seattle,6,Male,24770.5,872,25,,2382.3,0,0
C00000503,A00000417,40,CT,New Britain,73,Male,12244.2,1069,86,,1241508.5,0,1
C00000504,A00000418,20,RI,Providence,36,Male,33474.0,1222,82,,919301.3,0,1
C00000505,A00000419,22,OK,Oklahoma City,13,Male,26547.5,1893,143,,366780.2,0,0
C00000506,A00000420,53,NY,Rochester,75,Male,78698.2,1223,90,,538029.2,0,0
C00000507,A00000421,45,NY,Rochester,75,Male,20743.1,399,28,,126199.1,0,0
C00000508,A00000422,28,CT,Hartford,53,Male,76669.9,1585,52,,8572.3,0,1
C00000509,A00000423,19,CT,New Britain,73,Male,21518.0,2104,66,,5435.6,0,0
C00000510,A00000424,23,OR,Portland,12,Male,53192.5,682,46,,568918.9,0,1
C00000511,A00000425,40,MA,Boston,9,Male,32019.7,2113,170,,534759.9,0,0
C00000512,A00000426,34,MA,Lynn,60,Female,29030.2,1858,150,252060.0,1568235.8,1,0
C00000513,A00000427,26,DC,Washington,8,Female,86880.0,1621,112,,1348334.9,0,1
C00000514,A00000427,31,DC,Washington,8,Male,86880.0,1621,112,,1348334.9,0,0
C00000515,A00000428,67,NY,New York City,1,Male,55801.0,2133,69,,9925.2,0,0
C00000516,A00000428,69,NY,New York City,1,Female,55801.0,2133,69,,9925.2,0,0
C00000517,A00000429,34,CT,Norwalk,63,Male,66379.0,1215,82,,809099.7,0,0
C00000518,A00000430,20,TX,Houston,54,Female,64436.8,1200,62,,79737.4,0,0
C00000519,A00000431,19,NM,Albuquerque,18,Male,37674.5,786,54,,528958.6,0,1
C00000520,A00000432,52,CA,San Diego,46,Female,26161.3,2024,138,,528151.9,0,0
C00000521,A00000433,24,MA,Lawrence,69,Male,17480.8,2004,99,,356465.5,0,0
C00000522,A00000434,43,NY,New York City,1,Female,31118.8,737,50,,290953.3,0,0
C00000523,A00000435,77,CT,Bridgeport,38,Male,27135.0,2183,68,,7123.7,0,0
C00000524,A00000436,37,ID,Boise,30,Female,15145.2,876,60,,260488.9,0,0
C00000525,A00000436,30,ID,Boise,30,Male,15145.2,876,60,,260488.9,0,0
C00000526,A00000437,36,DE,Wilmington,43,Male,83553.3,1854,134,,1596023.3,0,0
C00000527,A00000437,33,DE,Wilmington,43,Female,83553.3,1854,134,,1596023.3,0,0
C00000528,A00000438,22,MS,Jackson,37,Male,19522.5,540,19,,122022.6,0,1
C00000529,A00000439,21,MA,Lawrence,69,Male,28765.4,990,82,,218424.4,0,0
C00000530,A00000440,42,NJ,Newark,29,Female,59978.4,739,52,84288.0,438834.9,1,0
C00000531,A00000441,23,TX,San Antonio,27,Male,107550.4,1840,69,,76551.4,0,1
C00000532,A00000441,19,TX,San Antonio,27,Female,107550.4,1840,69,,76551.4,0,0
C00000533,A00000442,58,TX,Houston,54,Female,54377.0,641,35,357840.0,429482.3,1,0
C00000534,A00000443,42,IL,Chicago,74,Male,22230.4,2163,68,,6674.1,0,0
C00000535,A00000444,62,HI,Honolulu,26,Male,46784.0,966,77,,276141.6,0,0
C00000536,A00000445,60,WV,Charleston,47,Male,27579.9,1981,70,,21251.0,0,0
C00000537,A00000446,65,NY,New York City,1,Male,49493.9,2025,133,,1740766.7,0,1
C00000538,A00000447,51,IN,Indianapolis,5,Female,83312.7,869,57,,636810.8,0,0
C00000540,A00000449,78,GA,Atlanta,19,Male,14879.5,1500,46,,4259.4,0,0
C00000541,A00000449,72,GA,Atlanta,19,Female,14879.5,1500,46,,4259.4,0,0
C00000542,A00000450,78,MA,Quincy,59,Female,16112.0,947,28,,2616.9,0,0
C00000543,A00000451,41,TN,Nashville,11,Female,16783.4,1680,74,,70483.0,0,0
C00000544,A00000452,51,CT,Norwalk,63,Male,76221.4,1128,87,,1297866.3,0,0
C00000545,A00000453,26,NY,Rochester,75,Female,86609.6,616,42,,538820.7,0,0
C00000546,A00000454,46,CO,Denver,7,Male,31677.1,1334,109,,472784.9,0,0
C00000547,A00000455,50,TX,Houston,54,Male,30696.3,1348,96,,624346.7,0,0
C00000548,A00000456,62,VT,Burlington,49,Male,65872.0,2170,72,,19261.8,0,1
C00000550,A00000458,38,CO,Denver,7,Male,62964.2,1294,87,,779372.6,0,0
C00000551,A00000459,23,WV,Charleston,47,Female,8100.0,1500,22,,45800.0,0,0
C00000552,A00000460,65,NY,New York City,1,Female,43381.7,1718,54,,6112.7,0,0
C00000553,A00000460,58,NY,New York City,1,Male,43381.7,1718,54,,6112.7,0,0
C00000554,A00000461,74,ID,Boise,30,Female,74262.1,2142,68,,11621.7,0,0
C00000555,A00000461,73,ID,Boise,30,Male,74262.1,2142,68,,11621.7,0,0
C00000556,A00000462,53,NJ,Newark,29,Male,44964.7,1877,126,,1401882.8,0,0
C00000557,A00000463,60,MA,Springfield,51,Male,105340.2,1333,90,,1119745.1,0,0
C00000558,A00000464,79,DE,Wilmington,43,Female,16787.5,582,16,,1620.9,0,0
C00000559,A00000465,27,AL,Birmingham,32,Female,20582.5,2156,97,,79591.6,0,0
C00000560,A00000466,32,MA,Somerville,71,Female,60700.0,1020,25,,77200.0,0,0
C00000561,A00000467,37,IL,Chicago,74,Female,36254.1,1924,144,,764957.4,0,0
C00000562,A00000468,24,VT,Burlington,49,Female,86492.1,1017,68,,830433.1,0,1
C00000563,A00000469,38,PA,Philadelphia,72,Female,14623.2,535,39,,95622.4,0,0
C00000564,A00000469,45,PA,Philadelphia,72,Male,14623.2,535,39,,95622.4,0,0
C00000565,A00000470,40,AZ,Phoenix,64,Female,34656.7,1744,134,,552544.1,0,0
C00000566,A00000471,53,WV,Charleston,47,Female,49866.6,1303,99,,500143.8,0,1
C00000567,A00000471,49,WV,Charleston,47,Male,49866.6,1303,99,,500143.8,0,0
C00000568,A00000472,39,DC,Washington,8,Female,30746.9,811,28,196800.0,8641.0,1,0
C00000569,A00000473,37,CT,New Britain,73,Male,29040.2,802,54,,341116.9,0,0
C00000570,A00000474,59,MA,Fall River,61,Female,35171.2,1121,54,,55431.7,0,0
C00000571,A00000475,75,OH,Columbus,3,Male,12401.2,599,16,,1184.9,0,0
C00000572,A00000475,79,OH,Columbus,3,Female,12401.2,599,16,,1184.9,0,0
C00000573,A00000476,32,MA,Lawrence,69,Male,24000.0,600,10,,36700.0,0,0
C00000574,A00000477,27,NY,New York City,1,Male,43753.7,2166,144,,1275213.6,0,0
C00000575,A00000478,29,MA,Brockton,58,Male,92283.0,1629,108,,1374839.9,0,1
C00000576,A00000478,25,MA,Brockton,58,Female,92283.0,1629,108,,1374839.9,0,0
C00000577,A00000479,36,NY,New York City,1,Female,10905.8,1152,34,,2816.1,0,0
C00000578,A00000480,22,MN,Minneapolis,23,Female,30653.1,709,47,,611948.9,0,0
C00000579,A00000481,66,PA,Philadelphia,72,Female,58035.3,982,30,,5656.8,0,0
C00000581,A00000483,50,CA,Los Angeles,70,Female,12908.2,534,14,,1766.4,0,0
C00000582,A00000484,49,NY,New York City,1,Male,24454.1,1441,99,,498548.3,0,0
C00000583,A00000485,35,NY,Rochester,75,Female,79053.2,2187,195,,2813244.1,0,0
C00000584,A00000486,23,UT,Salt Lake City,33,Female,105292.3,1136,99,,321524.3,0,1
C00000585,A00000487,57,ND,Fargo,40,Female,103152.0,1143,84,,996150.6,0,0
C00000586,A00000487,52,ND,Fargo,40,Male,103152.0,1143,84,,996150.6,0,0
C00000587,A00000488,54,KS,Wichita,25,Female,50500.0,900,23,,63700.0,0,0
C00000588,A00000489,39,MA,Fall River,61,Female,43313.2,2054,137,,1205294.3,0,1
C00000589,A00000490,38,WY,Cheyenne,45,Male,15084.1,1318,40,,2878.2,0,0
C00000590,A00000491,50,ME,Portland,44,Male,52013.3,963,63,,687632.9,0,1
C00000591,A00000492,25,MA,Newton,65,Female,16669.2,1908,135,,412576.5,0,0
C00000592,A00000493,34,HI,Honolulu,26,Male,35060.9,1731,116,,1078480.2,0,1
C00000593,A00000494,45,MA,Lynn,60,Female,64171.4,2121,162,,2186185.0,0,1
C00000596,A00000496,51,MA,Lawrence,69,Male,36817.4,2134,173,,523118.8,0,0
C00000597,A00000497,56,MA,Lowell,55,Male,46573.9,2086,138,,1610173.9,0,1
C00000598,A00000498,29,NY,New York City,1,Male,100026.8,1866,130,,1476144.8,0,0
C00000599,A00000498,22,NY,New York City,1,Female,100026.8,1866,130,,1476144.8,0,0
C00000601,A00000500,33,MA,Cambridge,56,Male,20999.2,978,75,,1027704.7,0,0
C00000602,A00000500,35,MA,Cambridge,56,Female,20999.2,978,75,,1027704.7,0,0
C00000603,A00000501,33,OK,Oklahoma City,13,Female,81774.5,1167,95,262980.0,1341359.7,1,0
C00000604,A00000502,34,NY,New York City,1,Female,32942.7,444,22,,29088.3,0,0
C00000605,A00000503,29,NY,New York City,1,Female,51548.6,875,60,,469399.39999999997,0,1
C00000606,A00000504,51,MI,Detroit,10,Female,27321.3,2080,65,,7889.6,0,0
C00000607,A00000505,35,AZ,Phoenix,64,Male,17380.9,745,21,,1502.5,0,0
C00000608,A00000506,27,CT,Danbury,67,Male,54990.1,906,63,,550490.2,0,1
C00000609,A00000507,37,CT,New Haven,52,Male,-9154.7,927,63,,203550.8,0,0
C00000610,A00000508,20,IL,Chicago,74,Female,22617.7,772,39,,29314.8,0,0
C00000611,A00000509,47,RI,Providence,36,Male,43602.6,504,34,,279563.4,0,0
C00000612,A00000509,39,RI,Providence,36,Female,43602.6,504,34,,279563.4,0,0
C00000613,A00000510,22,NY,New York City,1,Female,68545.0,2038,136,,1681014.9,0,0
C00000614,A00000511,53,NV,Las Vegas,14,Female,25868.0,781,49,,472518.6,0,0
C00000615,A00000512,50,RI,Cranston,68,Female,69237.1,716,48,,551282.2,0,1
C00000616,A00000513,25,MA,Brockton,58,Male,67934.0,770,66,,390194.2,0,0
C00000617,A00000514,25,CA,Los Angeles,70,Male,34083.4,1006,68,,447112.3,0,0
C00000618,A00000515,67,MA,New Bedford,57,Female,20831.0,1421,48,,3192.2,0,0
C00000619,A00000516,79,WA,Seattle,6,Male,30155.1,1057,36,,4534.2,0,0
C00000620,A00000516,81,WA,Seattle,6,Female,30155.1,1057,36,,4534.2,0,0
C00000621,A00000517,60,TX,Houston,54,Male,88375.3,1926,129,,1655627.8,0,0
C00000622,A00000518,68,IL,Chicago,74,Female,18249.4,1574,48,,4471.2,0,0
C00000623,A00000519,74,LA,New Orleans,24,Male,26447.2,1875,59,,6558.1,0,0
C00000624,A00000519,67,LA,New Orleans,24,Female,26447.2,1875,59,,6558.1,0,0
C00000625,A00000520,21,MA,Lynn,60,Female,33910.9,1883,63,,6581.3,0,0
C00000626,A00000521,19,MA,Boston,9,Male,82609.7,1180,135,,2635053.5,0,1
C00000627,A00000522,27,WI,Milwaukee,17,Male,26586.2,1107,77,,436402.8,0,0
C00000628,A00000522,29,WI,Milwaukee,17,Female,26586.2,1107,77,,436402.8,0,0
